Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	2	. i	9	5	1	Human 1	6, 9, 10
3	3	2	for the	9	7	1	Human 1	6, 9, 12
2	2	2	i have	13	2	1	Human 1	12, 13
2	2	2	lotion .	13	4	1	Human 1	10, 13
2	2	2	so i	10	4	1	Human 2	7, 10
2	2	2	to carry	13	2	1	Human 1	12, 13
9	7	1	i	4	11	1	Human 2	3, 4, 6, 7, 9, 10, 11, 12, 13
8	6	1	have	7	8	1	Human 1	6, 7, 8, 9, 10, 11, 12, 13
8	6	1	the	5	10	1	Human 1	4, 5, 6, 7, 9, 11, 12, 13
7	7	1	i'm	4	11	1	Human 2	3, 4, 5, 7, 9, 11, 13
7	6	1	to	10	11	4	Human 2	3, 5, 7, 9, 10, 12, 13
6	3	1	for	5	9	1	Human 1	4, 5, 6, 7, 9, 12
5	3	1	so	7	9	2	Human 1	4, 6, 7, 10, 12
4	4	1	of	9	9	2	Human 1	4, 6, 9, 12
4	4	1	you	4	6	1	Human 2	3, 4, 5, 8
3	1	1	lotion	13	4	2	Human 1	10, 12, 13
3	3	1	sick	7	4	2	Human 1	4, 6, 7
2	2	1	all	5	2	1	Human 1	4, 5
2	2	1	good	10	10	1	Human 2	1, 10
2	2	1	hawaii	11	2	1	Human 1	10, 11
2	2	1	like	11	2	1	Human 1	10, 11
2	2	1	plans	9	2	1	Human 1	8, 9
2	2	1	too	9	6	1	Human 1	4, 9
2	2	1	travelling	7	2	1	Human 1	6, 7
2	2	1	up	6	2	1	Human 2	5, 6
2	2	1	your	5	4	1	Human 1	2, 5

