Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	i'm just an ai , i don't have	3	Human 2	5, 7
2	2	haha you're	3	Human 2	7, 9
2	2	really cool	3	Human 2	9, 11
6	1	i	13	Human 2	3, 5, 7, 9, 13, 15
6	1	you	13	Human 2	3, 5, 9, 11, 13, 15
5	1	have	11	Human 2	5, 7, 11, 13, 15
4	1	haha	9	Human 2	7, 9, 13, 15
4	1	the	9	Human 2	7, 11, 13, 15
3	1	can	9	Human 2	3, 9, 11
3	1	really	5	Human 2	9, 11, 13
2	1	and	3	Human 2	13, 15
2	1	been	3	Human 2	13, 15
2	1	for	9	Human 2	3, 11
2	1	fun	3	Human 2	13, 15
2	1	great	13	Human 2	3, 15
2	1	i'm	3	Human 2	5, 7
2	1	it's	3	Human 2	13, 15
2	1	or	3	Human 2	5, 7
2	1	out	3	Human 2	13, 15
2	1	there	15	Human 2	1, 15
2	1	to	3	Human 2	5, 7
2	1	training	3	Human 2	11, 13
2	1	weekend	11	Human 2	5, 15
2	1	with	11	Human 2	5, 15

