Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	12	i'm phi , an artificial intelligence , and i don't have the	3	Human 2	9, 11
2	8	i'm phi , an ai , so i	3	Human 2	5, 7
2	6	. however , i can help	5	Human 2	5, 9
3	5	. however , i can	7	Human 2	5, 9, 11
3	3	i don't have	7	Human 2	5, 9, 11
4	2	i can	7	Human 2	5, 7, 9, 11
2	2	assist you	5	Human 2	3, 7
2	2	capability to	3	Human 2	9, 11
2	2	have a	9	Human 2	5, 13
2	2	help you	3	Human 2	3, 5
6	1	to	13	Human 2	1, 3, 7, 9, 11, 13
5	1	can	9	Human 2	3, 5, 7, 9, 11
5	1	have	11	Human 2	3, 5, 9, 11, 13
5	1	i	9	Human 2	3, 5, 7, 9, 11
5	1	i'm	9	Human 2	3, 5, 7, 9, 11
4	1	the	7	Human 2	7, 9, 11, 13
4	1	you	7	Human 2	1, 3, 5, 7
3	1	a	13	Human 2	1, 5, 13
3	1	and	5	Human 2	9, 11, 13
3	1	assist	9	Human 2	3, 7, 11
3	1	movies	5	Human 2	7, 9, 11
3	1	with	13	Human 2	1, 3, 13
2	1	about	9	Human 2	5, 13
2	1	it's	13	Human 2	1, 13

