Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	phi the phi ai ,	7	Human 2	9, 15
3	3	i'm phi ,	11	Human 2	3, 5, 13
2	3	i'm phi the	3	Human 2	7, 9
4	2	ai ,	11	Human 2	5, 7, 9, 15
2	2	, i	9	Human 2	5, 13
2	2	flop videos	3	Human 2	9, 11
2	2	it's good	3	Human 2	7, 9
2	2	paddle with	5	Human 2	7, 11
6	1	phi	13	Human 2	3, 5, 7, 9, 13, 15
5	1	ai	13	Human 2	3, 5, 7, 9, 15
5	1	i'm	11	Human 2	3, 5, 7, 9, 13
4	1	i	11	Human 2	3, 5, 7, 13
4	1	the	9	Human 2	7, 9, 13, 15
3	1	for	11	Human 2	5, 13, 15
3	1	that	7	Human 2	9, 11, 15
2	1	a	5	Human 2	11, 15
2	1	as	11	Human 2	5, 15
2	1	feelings	3	Human 2	5, 7
2	1	funny	3	Human 2	9, 11
2	1	going	5	Human 2	1, 5
2	1	have	7	Human 2	5, 11
2	1	it	13	Human 2	1, 13
2	1	or	9	Human 2	7, 15
2	1	to	13	Human 2	3, 15
2	1	you	13	Human 2	3, 15
2	1	you're	3	Human 2	7, 9
2	1	your	11	Human 2	3, 13

