Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	are you doing	7	Human 2	1, 7
2	3	will never forget	3	Human 2	13, 15
2	2	because of	3	Human 2	15, 17
2	2	but it's	3	Human 2	7, 9
2	2	doing well	3	Human 2	3, 5
2	2	emails are	5	Human 2	5, 9
2	2	end touching	3	Human 2	13, 15
2	2	that end	5	Human 2	13, 17
2	2	the ending	3	Human 2	15, 17
2	2	you're doing	3	Human 2	5, 7
8	1	you	17	Human 2	1, 3, 5, 7, 9, 13, 15, 17
5	1	are	9	Human 2	1, 3, 5, 7, 9
5	1	what	11	Human 2	5, 7, 9, 11, 15
4	1	but	11	Human 2	7, 9, 11, 17
4	1	doing	7	Human 2	1, 3, 5, 7
4	1	it's	11	Human 2	7, 9, 15, 17
4	1	that	11	Human 2	7, 13, 15, 17
4	1	the	11	Human 2	7, 13, 15, 17
3	1	i'm	5	Human 2	3, 5, 7
3	1	will	5	Human 2	13, 15, 17
2	1	bit	7	Human 2	7, 13
2	1	ending	3	Human 2	15, 17
2	1	happened	5	Human 2	11, 15
2	1	happy	15	Human 2	3, 17
2	1	how	17	Human 2	1, 17
2	1	i	5	Human 2	13, 17
2	1	my	5	Human 2	5, 9
2	1	not	11	Human 2	7, 17
2	1	only	3	Human 2	13, 15
2	1	up	3	Human 2	3, 5
2	1	yeah	5	Human 2	7, 11
2	1	you're	3	Human 2	5, 7

