Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	. i'm still	5	Human 2	7, 11
2	2	? i	9	Human 2	5, 13
2	2	i guess	7	Human 2	5, 11
2	2	just won	5	Human 2	3, 7
2	2	racquetball match	3	Human 2	11, 13
4	1	you	9	Human 2	3, 5, 7, 11
3	1	i'm	7	Human 2	5, 7, 11
3	1	just	5	Human 2	3, 5, 7
3	1	still	7	Human 2	5, 7, 11
3	1	won	5	Human 2	3, 5, 7
2	1	about	3	Human 2	3, 5
2	1	credit	3	Human 2	5, 7
2	1	for	3	Human 2	5, 7
2	1	game	3	Human 2	5, 7
2	1	how	5	Human 2	1, 5
2	1	it	13	Human 2	1, 13
2	1	so	7	Human 2	5, 11
2	1	taking	3	Human 2	5, 7
2	1	that	3	Human 2	5, 7
2	1	the	7	Human 2	5, 11

