Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i'm phi , an ai	7	Human 2	5, 11
2	4	i'm phi , your	3	Human 2	13, 15
2	3	. however ,	5	Human 2	5, 9
2	3	and i have	3	Human 2	11, 13
2	3	not capable of	5	Human 2	5, 9
2	2	, i	7	Human 2	9, 15
2	2	i don't	3	Human 2	13, 15
2	2	oily frier	3	Human 2	7, 9
2	2	while i	9	Human 2	7, 15
2	2	with friends	7	Human 2	3, 9
2	2	you did	5	Human 2	7, 11
2	2	your ai	5	Human 2	9, 13
6	1	your	15	Human 2	1, 7, 9, 11, 13, 15
5	1	and	13	Human 2	3, 5, 11, 13, 15
5	1	or	11	Human 2	5, 9, 11, 13, 15
4	1	have	7	Human 2	9, 11, 13, 15
3	1	physical	7	Human 2	9, 11, 15
3	1	with	7	Human 2	3, 7, 9
3	1	you	5	Human 2	7, 9, 11
2	1	a	5	Human 2	3, 7
2	1	anything	3	Human 2	3, 5
2	1	but	3	Human 2	11, 13
2	1	good	5	Human 2	3, 7
2	1	was	3	Human 2	1, 3

