Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	4	, so i don't	13	Human 2	5, 13, 17
2	4	an artificial intelligence ,	5	Human 2	9, 13
2	4	in the traditional sense	13	Human 2	5, 17
4	3	, so i	13	Human 2	5, 13, 15, 17
3	3	, i don't	7	Human 2	5, 9, 11
2	3	. however ,	3	Human 2	9, 11
2	3	a location in	3	Human 2	5, 7
2	3	as an ai	7	Human 2	5, 11
2	3	i don't have	9	Human 2	5, 13
2	3	i'm phi ,	5	Human 2	13, 17
2	3	or have personal	3	Human 2	9, 11
6	2	i don't	13	Human 2	5, 9, 11, 13, 15, 17
3	2	, but	7	Human 2	11, 13, 17
3	2	, i	7	Human 2	5, 9, 11
3	2	as an	7	Human 2	5, 9, 11
2	2	ai ,	7	Human 2	11, 17
2	2	but i've	3	Human 2	15, 17
2	2	information about	3	Human 2	13, 15
6	1	i	13	Human 2	5, 9, 11, 13, 15, 17
4	1	i'm	15	Human 2	3, 9, 13, 17
4	1	or	11	Human 2	3, 9, 11, 13
4	1	the	13	Human 2	5, 11, 13, 17
3	1	a	5	Human 2	5, 7, 9
3	1	about	7	Human 2	9, 13, 15
2	1	physical	9	Human 2	5, 13
2	1	to	5	Human 2	3, 7
2	1	travel	5	Human 2	13, 17
2	1	various	9	Human 2	7, 15
2	1	with	7	Human 2	3, 9

