Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	. i'm currently having some	7	2	1	Human 1	6, 7
3	2	2	. i'm	7	3	1	Human 1	6, 7, 8
2	2	2	a buffet	9	2	1	Human 1	8, 9
2	2	2	had a	10	8	1	Human 2	3, 10
2	2	2	it was	13	6	1	Human 1	8, 13
2	2	2	them ?	11	2	1	Human 1	10, 11
2	2	2	you eat	11	8	1	Human 1	4, 11
7	4	1	a	6	8	2	Human 2	3, 5, 6, 7, 8, 9, 10
6	6	1	and	4	6	1	Human 2	3, 4, 5, 6, 7, 8
6	6	1	i	8	10	3	Human 2	3, 5, 7, 8, 10, 12
6	6	1	of	6	8	1	Human 2	5, 6, 7, 8, 10, 12
5	5	1	have	5	11	1	Human 1	2, 5, 7, 10, 12
5	3	1	you	11	11	3	Human 1	2, 4, 10, 11, 12
4	2	1	eat	5	8	1	Human 1	4, 5, 7, 11
4	4	1	for	6	4	1	Human 2	5, 6, 7, 8
4	1	1	i'm	9	4	1	Human 1	6, 7, 8, 9
4	2	1	it	13	8	3	Human 1	6, 8, 12, 13
3	2	1	had	3	9	1	Human 1	2, 3, 10
3	3	1	the	8	6	1	Human 2	7, 8, 12
3	1	1	was	13	8	2	Human 1	6, 8, 13
3	3	1	what	11	9	1	Human 1	4, 11, 12
2	2	1	are	11	2	1	Human 1	10, 11
2	2	1	fish	7	2	1	Human 1	6, 7
2	2	1	it's	12	10	1	Human 2	3, 12
2	2	1	rainy	13	2	1	Human 1	12, 13
2	1	1	them	11	2	1	Human 1	10, 11

