Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	4	i'm gonna be a	5	Human 2	7, 9, 11
2	3	common thing .	3	Human 2	11, 13
2	2	high school	9	Human 2	9, 17
2	2	i have	3	Human 2	17, 19
2	2	it was	5	Human 2	5, 9
5	1	a	11	Human 2	5, 7, 9, 11, 15
5	1	i'm	13	Human 2	3, 7, 9, 11, 15
4	1	be	9	Human 2	7, 9, 11, 15
4	1	school	11	Human 2	9, 11, 17, 19
4	1	was	13	Human 2	5, 7, 9, 17
3	1	common	5	Human 2	11, 13, 15
3	1	i	15	Human 2	5, 17, 19
3	1	it	9	Human 2	1, 5, 9
3	1	something	7	Human 2	11, 15, 17
3	1	this	11	Human 2	9, 11, 19
3	1	today	5	Human 2	3, 5, 7
2	1	biology	3	Human 2	7, 9
2	1	brain	7	Human 2	11, 17
2	1	doing	5	Human 2	11, 15
2	1	going	15	Human 2	1, 15
2	1	is	9	Human 2	3, 11
2	1	it's	3	Human 2	13, 15
2	1	my	7	Human 2	11, 17
2	1	that	3	Human 2	15, 17
2	1	the	3	Human 2	17, 19
2	1	to	5	Human 2	11, 15
2	1	with	3	Human 2	15, 17

