Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	2	you are	5	8	1	Human 1	4, 5, 11
2	2	2	. hope	12	6	1	Human 2	7, 12
2	2	2	are having	7	4	1	Human 1	4, 7
2	2	2	for the	7	4	1	Human 1	4, 7
2	2	2	your day	3	2	1	Human 1	2, 3
8	6	1	you	4	12	1	Human 2	1, 4, 5, 6, 7, 9, 11, 12
6	4	1	the	5	9	1	Human 1	4, 5, 6, 7, 9, 12
6	4	1	your	2	12	1	Human 2	1, 2, 3, 5, 7, 12
5	1	1	are	9	8	1	Human 1	4, 5, 7, 9, 11
5	4	1	for	5	6	1	Human 1	4, 5, 7, 8, 9
5	5	1	fun	5	6	1	Human 1	4, 5, 6, 7, 9
5	3	1	hope	4	10	1	Human 2	3, 4, 5, 7, 12
4	4	1	and	7	7	1	Human 1	6, 7, 9, 12
4	3	1	day	3	6	1	Human 1	2, 3, 5, 7
3	3	1	do	9	5	1	Human 1	6, 9, 10
3	3	1	europe	7	4	1	Human 1	6, 7, 9
3	3	1	sounds	7	3	1	Human 1	6, 7, 8
3	3	1	that	5	4	1	Human 1	4, 5, 7
3	3	1	was	3	4	1	Human 1	2, 3, 5
3	3	1	with	10	11	1	Human 2	1, 10, 11
2	2	1	a	7	6	1	Human 1	2, 7
2	2	1	busy	2	2	1	Human 2	1, 2
2	2	1	doing	4	4	1	Human 2	1, 4
2	2	1	german	11	2	1	Human 1	10, 11
2	2	1	great	9	2	1	Human 1	8, 9
2	2	1	hi	7	8	1	Human 1	0, 7
2	2	1	it's	9	2	1	Human 1	8, 9
2	2	1	just	7	2	1	Human 1	6, 7
2	2	1	too	11	2	1	Human 1	10, 11
2	2	1	very	5	4	1	Human 1	2, 5
2	2	1	visit	7	2	1	Human 1	6, 7

