Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	i'm going through	5	4	1	Human 1	4, 5, 7
2	2	3	how has your	7	6	1	Human 1	2, 7
4	4	2	peer reviewed	11	6	1	Human 1	10, 11, 13, 15
3	3	2	a lot	9	12	1	Human 1	4, 9, 15
3	3	2	the literature	11	4	2	Human 1	8, 10, 11
2	2	2	i don't	15	6	1	Human 1	10, 15
2	2	2	is a	15	12	1	Human 1	4, 15
2	2	2	it's not	15	2	1	Human 1	14, 15
2	2	2	right now	5	2	1	Human 1	4, 5
2	2	2	the most	9	4	1	Human 1	6, 9
2	2	2	you have	13	10	1	Human 1	4, 13
9	7	1	the	6	11	1	Human 2	5, 6, 7, 8, 9, 10, 11, 13, 15
7	7	1	and	7	10	1	Human 1	6, 7, 9, 10, 11, 13, 15
6	3	1	a	10	12	1	Human 1	4, 9, 10, 12, 13, 15
6	6	1	been	3	10	1	Human 1	2, 3, 7, 8, 9, 11
6	6	1	that	11	10	4	Human 1	4, 6, 8, 10, 11, 13
5	3	1	going	7	8	1	Human 1	4, 5, 7, 9, 11
5	3	1	has	9	12	1	Human 1	2, 7, 9, 10, 13
5	3	1	have	7	10	1	Human 1	4, 7, 9, 11, 13
5	3	1	i	10	13	1	Human 2	3, 10, 11, 14, 15
5	2	1	i'm	12	10	1	Human 1	4, 5, 7, 12, 13
5	3	1	you	13	12	2	Human 1	4, 6, 13, 14, 15
4	4	1	for	7	8	1	Human 1	4, 7, 9, 11
4	2	1	how	7	7	2	Human 1	2, 4, 7, 8
4	4	1	of	9	6	2	Human 1	6, 8, 9, 11
4	4	1	work	7	5	2	Human 1	4, 6, 7, 8
3	3	1	day	7	4	2	Human 1	4, 6, 7
3	3	1	did	11	8	2	Human 1	4, 10, 11
3	3	1	even	9	6	1	Human 1	8, 9, 13
3	3	1	i've	9	4	1	Human 1	8, 9, 11
3	1	1	is	15	12	2	Human 1	4, 8, 15
3	1	1	most	11	6	1	Human 1	6, 9, 11
3	3	1	time	7	8	1	Human 1	4, 7, 11
3	3	1	was	11	6	1	Human 1	10, 11, 15
3	3	1	week	7	6	1	Human 1	6, 7, 11
2	2	1	acupuncture	9	2	1	Human 1	8, 9
2	2	1	always	9	2	1	Human 1	8, 9
2	2	1	but	15	2	1	Human 1	14, 15
2	2	1	by	15	6	1	Human 1	10, 15
2	2	1	comic	15	4	1	Human 1	12, 15
2	1	1	it's	15	2	1	Human 1	14, 15
2	2	1	like	15	8	1	Human 1	8, 15
2	2	1	morning	5	4	1	Human 1	2, 5
2	2	1	off	7	2	1	Human 1	6, 7
2	2	1	paper	13	4	1	Human 1	10, 13
2	2	1	say	15	2	1	Human 1	14, 15
2	2	1	to	14	2	1	Human 2	13, 14
2	2	1	unless	13	4	1	Human 1	10, 13

