Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	. what kind of	7	Human 2	5, 11
3	2	kind of	7	Human 2	5, 7, 11
2	2	but they	3	Human 2	9, 11
2	2	can be	5	Human 2	3, 7
2	2	i'm glad	5	Human 2	5, 9
2	2	sweet treats	3	Human 2	9, 11
2	2	trying out	3	Human 2	5, 7
2	2	you think	3	Human 2	9, 11
4	1	i'm	9	Human 2	5, 7, 9, 13
4	1	of	9	Human 2	5, 7, 11, 13
4	1	to	7	Human 2	5, 7, 9, 11
4	1	you	11	Human 2	3, 9, 11, 13
3	1	be	7	Human 2	3, 7, 9
3	1	trying	7	Human 2	5, 7, 11
3	1	what	7	Human 2	5, 7, 11
3	1	with	11	Human 2	3, 9, 13
2	1	a	11	Human 2	3, 13
2	1	and	3	Human 2	5, 7
2	1	are	9	Human 2	3, 11
2	1	can	5	Human 2	3, 7
2	1	croissants	3	Human 2	3, 5
2	1	good	3	Human 2	9, 11
2	1	in	5	Human 2	9, 13
2	1	it	3	Human 2	5, 7
2	1	just	5	Human 2	7, 11
2	1	so	3	Human 2	9, 11
2	1	that	11	Human 2	3, 13

