Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	soup you have the	3	Human 2	13, 15
3	3	you have the	5	Human 2	11, 13, 15
2	3	avatar 3 ?	3	Human 2	3, 5
2	3	i like eating	3	Human 2	9, 11
2	2	, have	7	Human 2	1, 7
2	2	but what	7	Human 2	3, 9
2	2	food you	3	Human 2	11, 13
2	2	good movies	9	Human 2	1, 9
2	2	watched avatar	3	Human 2	3, 5
2	2	will eat	3	Human 2	11, 13
6	1	you	15	Human 2	1, 5, 7, 11, 13, 15
5	1	have	15	Human 2	1, 7, 11, 13, 15
5	1	i	13	Human 2	3, 9, 11, 13, 15
4	1	and	13	Human 2	3, 11, 13, 15
4	1	good	9	Human 2	1, 3, 7, 9
4	1	like	7	Human 2	7, 9, 11, 13
3	1	eat	5	Human 2	11, 13, 15
3	1	food	5	Human 2	11, 13, 15
3	1	movies	9	Human 2	1, 7, 9
3	1	what	9	Human 2	3, 9, 11
2	1	for	3	Human 2	11, 13
2	1	make	3	Human 2	13, 15
2	1	noodle	3	Human 2	13, 15
2	1	nothing	5	Human 2	3, 7
2	1	some	3	Human 2	11, 13
2	1	will	3	Human 2	11, 13

