Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	from the afterlife	5	Human 2	9, 13
2	3	what would you	3	Human 2	3, 5
3	2	the afterlife	5	Human 2	9, 11, 13
3	2	what would	5	Human 2	1, 3, 5
2	2	ice cream	3	Human 2	5, 7
5	1	the	13	Human 2	1, 3, 9, 11, 13
5	1	you	13	Human 2	1, 3, 5, 11, 13
4	1	and	9	Human 2	3, 7, 9, 11
4	1	what	13	Human 2	1, 3, 5, 13
3	1	it	13	Human 2	1, 3, 13
3	1	of	13	Human 2	1, 3, 13
2	1	about	3	Human 2	3, 5
2	1	food	3	Human 2	1, 3
2	1	i	11	Human 2	3, 13
2	1	to	9	Human 2	5, 13

