Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	that you went to ?	3	Human 2	9, 11
2	3	your favorite movie	3	Human 2	9, 11
3	2	can be	7	Human 2	5, 9, 11
3	2	to ?	5	Human 2	7, 9, 11
2	2	movie theater	5	Human 2	7, 11
6	1	can	13	Human 2	3, 5, 9, 11, 13, 15
5	1	you	11	Human 2	3, 7, 9, 11, 13
4	1	movie	7	Human 2	7, 9, 11, 13
4	1	to	7	Human 2	7, 9, 11, 13
3	1	and	7	Human 2	9, 11, 15
3	1	but	9	Human 2	5, 11, 13
3	1	going	13	Human 2	1, 3, 13
3	1	good	11	Human 2	3, 11, 13
3	1	it	13	Human 2	1, 11, 13
3	1	that	5	Human 2	9, 11, 13
3	1	very	7	Human 2	9, 13, 15
3	1	your	7	Human 2	5, 9, 11
2	1	are	5	Human 2	9, 13
2	1	fun	5	Human 2	11, 15
2	1	how	3	Human 2	3, 5
2	1	i	13	Human 2	3, 15
2	1	it's	13	Human 2	3, 15
2	1	over	3	Human 2	13, 15
2	1	see	3	Human 2	13, 15
2	1	the	3	Human 2	13, 15
2	1	what	3	Human 2	7, 9
2	1	when	3	Human 2	11, 13
2	1	yes	7	Human 2	9, 15

