Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	the field of brain surgery	3	Human 2	15, 17
2	4	! there are many	7	Human 2	9, 15
2	4	, i see !	5	Human 2	5, 9
2	4	brain surgery is a	9	Human 2	11, 19
2	3	. do you	5	Human 2	7, 11
2	3	and dedication .	7	Human 2	11, 17
2	3	it's definitely a	5	Human 2	13, 17
3	2	is a	13	Human 2	7, 11, 19
2	2	, but	7	Human 2	13, 19
2	2	can be	13	Human 2	5, 17
2	2	in the	3	Human 2	13, 15
2	2	it can	9	Human 2	5, 13
2	2	oh ,	7	Human 2	9, 15
2	2	practice and	3	Human 2	15, 17
2	2	work and	7	Human 2	5, 11
2	2	you can	7	Human 2	9, 15
6	1	and	15	Human 2	5, 11, 13, 15, 17, 19
5	1	a	13	Human 2	7, 11, 13, 17, 19
5	1	to	15	Human 2	5, 13, 15, 17, 19
5	1	you	11	Human 2	7, 9, 11, 15, 17
4	1	field	7	Human 2	11, 13, 15, 17
3	1	it	13	Human 2	1, 5, 13
3	1	it's	7	Human 2	13, 17, 19
3	1	of	7	Human 2	11, 15, 17
3	1	oh	13	Human 2	3, 9, 15
3	1	that's	13	Human 2	7, 11, 19
2	1	about	5	Human 2	13, 17
2	1	challenging	9	Human 2	5, 13
2	1	start	5	Human 2	15, 19
2	1	that	7	Human 2	11, 17
2	1	you're	11	Human 2	3, 13
2	1	your	11	Human 2	9, 19

