Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	but it's good	5	Human 2	5, 9
2	3	have you seen	7	Human 2	1, 7
2	2	i have	7	Human 2	5, 11
2	2	watched avatar	3	Human 2	3, 5
2	2	what else	3	Human 2	9, 11
2	2	you have	5	Human 2	9, 13
6	1	you	15	Human 2	1, 7, 9, 11, 13, 15
5	1	the	13	Human 2	3, 5, 7, 9, 15
4	1	and	13	Human 2	3, 11, 13, 15
4	1	i	11	Human 2	3, 5, 11, 13
3	1	good	9	Human 2	1, 5, 9
3	1	it's	7	Human 2	3, 5, 9
3	1	like	7	Human 2	7, 11, 13
2	1	baking	3	Human 2	13, 15
2	1	in	11	Human 2	3, 13
2	1	it	7	Human 2	5, 11
2	1	movie	3	Human 2	3, 5
2	1	movies	7	Human 2	1, 7
2	1	out	7	Human 2	7, 13
2	1	people	5	Human 2	5, 9
2	1	that's	3	Human 2	5, 7
2	1	with	5	Human 2	5, 9

