Freq.	Size	Surface Form	Spanning	First Speaker	Turns
5	2	i like	9	Human 2	7, 9, 11, 13, 15
2	2	. i	7	Human 2	7, 13
6	1	i	11	Human 2	7, 9, 11, 13, 15, 17
6	1	like	11	Human 2	7, 9, 11, 13, 15, 17
5	1	a	9	Human 2	5, 7, 9, 11, 13
5	1	you	15	Human 2	3, 5, 7, 9, 17
3	1	to	7	Human 2	3, 5, 9
2	1	as	3	Human 2	7, 9
2	1	food	3	Human 2	11, 13
2	1	is	9	Human 2	9, 17
2	1	it	3	Human 2	13, 15
2	1	just	5	Human 2	3, 7
2	1	know	15	Human 2	3, 17
2	1	life	3	Human 2	9, 11
2	1	of	7	Human 2	7, 13
2	1	szechuan	3	Human 2	13, 15
2	1	that	5	Human 2	9, 13
2	1	what	13	Human 2	5, 17
2	1	work	3	Human 2	5, 7

