Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	15	hello mark ! i'm phi , an ai language model here to assist you .	3	Human 2	3, 5
3	12	i'm phi , an ai language model here to assist you .	5	Human 2	3, 5, 7
2	3	. if you	3	Human 2	9, 11
2	3	you have a	11	Human 2	3, 13
4	2	i'm phi	7	Human 2	3, 5, 7, 9
3	2	you have	11	Human 2	3, 9, 13
7	1	you	13	Human 2	1, 3, 5, 7, 9, 11, 13
5	1	an	11	Human 2	3, 5, 7, 11, 13
5	1	to	11	Human 2	3, 5, 7, 11, 13
3	1	and	5	Human 2	9, 11, 13
3	1	hello	5	Human 2	1, 3, 5
2	1	accounting	7	Human 2	3, 9
2	1	it	9	Human 2	3, 11
2	1	the	3	Human 2	11, 13
2	1	with	5	Human 2	9, 13

