Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	the whole family	5	Human 2	7, 11
2	2	, i	3	Human 2	5, 7
2	2	and then	3	Human 2	9, 11
2	2	for the	3	Human 2	9, 11
2	2	i think	3	Human 2	7, 9
4	1	for	7	Human 2	5, 7, 9, 11
4	1	the	11	Human 2	1, 7, 9, 11
4	1	you	9	Human 2	3, 5, 7, 11
3	1	family	5	Human 2	7, 9, 11
3	1	have	7	Human 2	3, 5, 9
3	1	whole	5	Human 2	7, 9, 11
2	1	any	3	Human 2	3, 5
2	1	are	5	Human 2	3, 7
2	1	fun	11	Human 2	3, 13
2	1	not	3	Human 2	5, 7
2	1	plans	3	Human 2	3, 5
2	1	that	3	Human 2	11, 13
2	1	to	3	Human 2	7, 9
2	1	what	3	Human 2	9, 11
2	1	with	3	Human 2	7, 9
2	1	would	3	Human 2	7, 9

