Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	a lot .	13	4	1	Human 1	10, 13
2	2	3	build a school	15	6	1	Human 1	10, 15
4	4	2	. i	4	12	1	Human 2	3, 4, 8, 14
4	4	2	i was	10	6	1	Human 2	9, 10, 11, 14
4	4	2	it was	10	6	1	Human 2	9, 10, 12, 14
3	3	2	, i	16	14	2	Human 2	3, 9, 16
3	2	2	a lot	10	9	1	Human 2	5, 10, 13
3	3	2	and i	10	5	1	Human 2	7, 10, 11
3	3	2	i will	7	6	1	Human 1	4, 7, 9
3	3	2	my family	4	5	1	Human 2	3, 4, 7
2	2	2	, but	14	6	1	Human 2	9, 14
2	2	2	, it	12	8	1	Human 2	5, 12
2	2	2	at the	14	10	1	Human 2	5, 14
2	2	2	doing well	7	6	1	Human 1	2, 7
2	2	2	i am	3	2	1	Human 1	2, 3
2	2	2	must have	13	4	1	Human 1	10, 13
2	2	2	on christmas	5	2	1	Human 1	4, 5
2	2	2	organization .	15	4	1	Human 1	12, 15
2	2	2	the holidays	7	6	1	Human 1	2, 7
2	2	2	they have	14	12	1	Human 2	3, 14
13	6	1	i	4	15	1	Human 1	2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16
9	9	1	to	4	13	1	Human 2	3, 4, 7, 8, 9, 10, 11, 13, 15
8	5	1	have	3	13	1	Human 1	2, 3, 4, 7, 8, 10, 13, 14
8	5	1	the	3	13	1	Human 1	2, 3, 5, 7, 9, 11, 12, 14
7	5	1	a	10	13	2	Human 2	3, 5, 10, 12, 13, 14, 15
7	3	1	it	10	11	2	Human 2	5, 9, 10, 12, 13, 14, 15
6	4	1	and	10	9	4	Human 2	3, 5, 7, 9, 10, 11
6	1	1	was	13	6	1	Human 2	9, 10, 11, 12, 13, 14
6	6	1	you	2	13	1	Human 2	1, 2, 4, 6, 7, 13
5	5	1	in	8	12	1	Human 2	5, 8, 9, 14, 16
4	2	1	at	4	12	1	Human 2	3, 4, 5, 14
4	4	1	do	5	11	1	Human 1	2, 5, 9, 12
3	3	1	come	4	3	1	Human 2	3, 4, 5
3	1	1	family	4	5	1	Human 2	3, 4, 7
3	3	1	how	4	11	1	Human 2	1, 4, 11
3	1	1	my	4	5	1	Human 2	3, 4, 7
3	3	1	of	12	9	1	Human 2	5, 12, 13
3	1	1	on	10	7	1	Human 1	4, 5, 10
3	1	1	organization	15	4	2	Human 1	12, 14, 15
3	1	1	they	12	12	1	Human 2	3, 12, 14
3	3	1	time	14	12	2	Human 2	3, 13, 14
2	2	1	africa	13	6	1	Human 1	8, 13
2	2	1	by	11	2	1	Human 1	10, 11
2	2	1	changed	11	2	1	Human 1	10, 11
2	2	1	for	9	8	1	Human 1	2, 9
2	2	1	just	9	6	1	Human 1	4, 9
2	2	1	local	15	2	1	Human 1	14, 15
2	2	1	so	10	2	1	Human 2	9, 10
2	2	1	with	15	12	1	Human 1	4, 15
2	2	1	work	5	2	1	Human 1	4, 5

