Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	11	i'm phi , an artificial intelligence , so i don't have	3	Human 2	15, 17
2	8	i don't have the ability to travel or	3	Human 2	13, 15
2	5	. however , i can	3	Human 2	13, 15
3	3	, i can	5	Human 2	11, 13, 15
3	3	. however ,	7	Human 2	9, 13, 15
3	3	i'm phi ,	13	Human 2	5, 15, 17
5	2	i don't	13	Human 2	5, 9, 13, 15, 17
4	2	, i	7	Human 2	9, 11, 13, 15
4	2	don't have	7	Human 2	11, 13, 15, 17
4	2	phi ,	13	Human 2	5, 9, 15, 17
3	2	artificial intelligence	13	Human 2	5, 15, 17
2	2	here to	3	Human 2	3, 5
2	2	in the	9	Human 2	5, 13
6	1	i	13	Human 2	5, 9, 11, 13, 15, 17
5	1	i'm	15	Human 2	3, 5, 11, 15, 17
5	1	or	15	Human 2	3, 11, 13, 15, 17
5	1	to	13	Human 2	3, 5, 7, 13, 15
4	1	have	7	Human 2	11, 13, 15, 17
4	1	the	11	Human 2	5, 7, 13, 15
3	1	an	7	Human 2	11, 15, 17
3	1	and	7	Human 2	5, 9, 11
3	1	as	5	Human 2	5, 7, 9
3	1	in	9	Human 2	5, 9, 13
3	1	with	11	Human 2	3, 5, 13
2	1	a	5	Human 2	5, 9
2	1	experiences	5	Human 2	11, 15
2	1	is	3	Human 2	7, 9
2	1	sense	9	Human 2	5, 13
2	1	share	13	Human 2	3, 15
2	1	you	5	Human 2	13, 17

