Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	for the festive	3	Human 2	9, 11
2	3	shopping tips for	7	Human 2	5, 11
2	2	, i	11	Human 2	3, 13
2	2	help with	3	Human 2	9, 11
2	2	here are	7	Human 2	5, 11
2	2	some shopping	5	Human 2	7, 11
2	2	your shopping	7	Human 2	3, 9
6	1	for	11	Human 2	3, 5, 7, 9, 11, 13
5	1	the	13	Human 2	1, 5, 9, 11, 13
5	1	you	11	Human 2	3, 7, 9, 11, 13
3	1	and	5	Human 2	9, 11, 13
3	1	help	9	Human 2	3, 9, 11
3	1	here	7	Human 2	5, 9, 11
3	1	with	5	Human 2	7, 9, 11
3	1	your	7	Human 2	3, 5, 9
2	1	a	3	Human 2	5, 7
2	1	can	3	Human 2	3, 5
2	1	have	7	Human 2	3, 9
2	1	i	11	Human 2	3, 13
2	1	like	11	Human 2	3, 13
2	1	plans	7	Human 2	3, 9
2	1	season	11	Human 2	1, 11
2	1	that	3	Human 2	11, 13

