Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	i'm just an ai , i don't	9	Human 2	7, 15
2	5	! did you have a	7	Human 2	3, 9
2	3	can be challenging	9	Human 2	5, 13
4	2	did you	9	Human 2	3, 7, 9, 11
2	2	, but	3	Human 2	5, 7
2	2	, that's	3	Human 2	11, 13
6	1	you	11	Human 2	1, 3, 5, 7, 9, 11
4	1	have	15	Human 2	1, 3, 9, 15
4	1	to	7	Human 2	7, 9, 11, 13
3	1	i	9	Human 2	7, 11, 15
3	1	it	9	Human 2	5, 11, 13
3	1	so	7	Human 2	9, 11, 15
2	1	any	5	Human 2	7, 11
2	1	cool	3	Human 2	9, 11
2	1	do	5	Human 2	5, 9
2	1	experiences	11	Human 2	5, 15
2	1	i'm	9	Human 2	7, 15
2	1	of	3	Human 2	11, 13
2	1	or	7	Human 2	9, 15
2	1	things	5	Human 2	9, 13
2	1	try	3	Human 2	11, 13

