Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	he did meet them	3	Human 2	5, 7
2	3	good at but	3	Human 2	11, 13
2	3	how are you	3	Human 2	1, 3
3	2	are you	13	Human 2	1, 3, 13
2	2	easy like	3	Human 2	13, 15
2	2	good at	3	Human 2	11, 13
2	2	have you	3	Human 2	7, 9
2	2	like what	3	Human 2	11, 13
2	2	like you	3	Human 2	15, 17
2	2	today ?	3	Human 2	1, 3
2	2	you are	9	Human 2	3, 11
9	1	you	17	Human 2	1, 3, 5, 7, 9, 11, 13, 15, 17
5	1	are	13	Human 2	1, 3, 9, 11, 13
4	1	i'm	7	Human 2	11, 13, 15, 17
4	1	lol	7	Human 2	11, 13, 15, 17
3	1	klutz	7	Human 2	11, 13, 17
3	1	not	5	Human 2	11, 13, 15
3	1	them	9	Human 2	5, 7, 13
2	1	good	3	Human 2	11, 13
2	1	what	3	Human 2	11, 13

