Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	, but i'm here to	3	Human 2	5, 7
2	4	! although i can't	5	Human 2	9, 13
2	4	i'm phi , an	5	Human 2	3, 7
4	3	i'm phi ,	11	Human 2	3, 7, 11, 13
3	3	, but i'm	5	Human 2	3, 5, 7
4	2	, but	13	Human 2	3, 5, 7, 15
3	2	i don't	5	Human 2	3, 5, 7
2	2	, i	5	Human 2	9, 13
2	2	. i	5	Human 2	7, 11
2	2	i can	3	Human 2	11, 13
2	2	virtual assistant	5	Human 2	11, 15
6	1	i'm	13	Human 2	3, 5, 7, 11, 13, 15
3	1	and	9	Human 2	3, 9, 11
3	1	can	5	Human 2	9, 11, 13
3	1	or	7	Human 2	5, 7, 11
3	1	the	5	Human 2	9, 11, 13
3	1	to	5	Human 2	5, 7, 9
2	1	events	5	Human 2	7, 11
2	1	have	5	Human 2	5, 9
2	1	help	7	Human 2	7, 13
2	1	information	3	Human 2	9, 11
2	1	live	3	Human 2	7, 9
2	1	virtual	5	Human 2	11, 15
2	1	watch	3	Human 2	7, 9
2	1	you	3	Human 2	5, 7

