Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i can understand	9	Human 2	5, 13
2	2	have to	7	Human 2	5, 11
2	2	scenario ?	3	Human 2	3, 5
2	2	understand that	7	Human 2	5, 11
5	1	to	9	Human 2	5, 7, 9, 11, 13
4	1	but	9	Human 2	5, 9, 11, 13
4	1	have	9	Human 2	5, 7, 11, 13
4	1	the	9	Human 2	5, 9, 11, 13
3	1	and	5	Human 2	5, 7, 9
3	1	i	9	Human 2	5, 11, 13
3	1	that	7	Human 2	5, 9, 11
3	1	they	5	Human 2	5, 7, 9
2	1	a	3	Human 2	7, 9
2	1	are	7	Human 2	7, 13
2	1	is	3	Human 2	9, 11
2	1	like	7	Human 2	7, 13
2	1	of	5	Human 2	3, 7
2	1	still	7	Human 2	7, 13
2	1	take	5	Human 2	5, 9
2	1	would	5	Human 2	9, 13
2	1	you	3	Human 2	11, 13

