Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	i have to take	5	2	1	Human 1	4, 5
3	1	2	have to	11	8	1	Human 1	4, 5, 11
2	2	2	. but	5	2	1	Human 1	4, 5
2	2	2	. i	13	8	1	Human 1	6, 13
2	2	2	hope they	9	4	1	Human 1	6, 9
2	2	2	like i	13	10	1	Human 1	4, 13
2	2	2	that it's	11	2	1	Human 1	10, 11
2	2	2	used to	7	4	1	Human 1	4, 7
9	6	1	to	5	12	2	Human 1	2, 4, 5, 6, 7, 9, 10, 11, 13
7	7	1	the	5	10	1	Human 1	4, 5, 6, 9, 10, 11, 13
6	4	1	but	9	10	1	Human 1	4, 5, 9, 10, 11, 13
6	6	1	i	5	12	2	Human 1	2, 4, 5, 6, 11, 13
5	5	1	a	7	9	2	Human 1	2, 4, 7, 9, 10
5	2	1	have	7	10	1	Human 1	4, 5, 7, 11, 13
4	2	1	like	7	10	2	Human 1	4, 6, 7, 13
4	2	1	that	10	7	2	Human 2	5, 9, 10, 11
4	2	1	they	6	5	1	Human 2	5, 6, 7, 9
3	3	1	are	7	10	1	Human 1	4, 7, 13
3	3	1	for	9	6	2	Human 1	4, 6, 9
3	3	1	is	10	3	1	Human 2	9, 10, 11
3	3	1	me	7	6	2	Human 1	2, 4, 7
3	3	1	scenario	3	4	1	Human 1	2, 3, 5
3	1	1	take	9	6	1	Human 1	4, 5, 9
3	3	1	though	7	6	2	Human 1	2, 6, 7
3	1	1	used	10	7	1	Human 1	4, 7, 10
2	2	1	be	12	4	1	Human 2	9, 12
2	2	1	do	9	4	1	Human 1	6, 9
2	2	1	friends	7	2	1	Human 1	6, 7
2	2	1	help	5	4	1	Human 1	2, 5
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	in	11	8	1	Human 1	4, 11
2	1	1	it's	11	2	1	Human 1	10, 11
2	2	1	might	6	2	1	Human 2	5, 6
2	2	1	need	5	4	1	Human 1	2, 5
2	2	1	out	7	4	1	Human 1	4, 7
2	2	1	say	13	4	1	Human 1	10, 13
2	2	1	their	5	2	1	Human 1	4, 5
2	2	1	we	7	4	1	Human 1	4, 7
2	2	1	what	10	8	1	Human 2	3, 10

