Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	. can you please send out	5	Human 2	11, 15
2	4	great ! i will	5	Human 2	11, 15
2	3	. however ,	3	Human 2	3, 5
2	3	thank you for	5	Human 2	5, 9
2	3	to volunteer for	5	Human 2	3, 7
5	2	great !	9	Human 2	7, 9, 11, 13, 15
3	2	the event	7	Human 2	9, 13, 15
3	2	to the	11	Human 2	5, 9, 15
2	2	event details	5	Human 2	11, 15
6	1	for	11	Human 2	3, 5, 7, 9, 11, 13
6	1	great	11	Human 2	5, 7, 9, 11, 13, 15
5	1	and	11	Human 2	5, 9, 11, 13, 15
5	1	the	11	Human 2	5, 9, 11, 13, 15
5	1	to	13	Human 2	3, 5, 7, 9, 15
5	1	you	11	Human 2	5, 7, 9, 11, 15
3	1	can	11	Human 2	5, 11, 15
3	1	i	13	Human 2	3, 11, 15
3	1	volunteer	9	Human 2	3, 7, 11
3	1	volunteers	7	Human 2	9, 13, 15
3	1	will	5	Human 2	11, 13, 15
2	1	a	7	Human 2	5, 11
2	1	events	5	Human 2	3, 7
2	1	i'm	7	Human 2	3, 9
2	1	information	11	Human 2	5, 15
2	1	with	3	Human 2	9, 11

