Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	the only actor that	3	Human 2	13, 15
2	3	the parasite and	3	Human 2	3, 5
3	2	it was	11	Human 2	3, 11, 13
2	2	i think	5	Human 2	11, 15
2	2	last night	3	Human 2	5, 7
2	2	rooting the	3	Human 2	7, 9
2	2	the mandalorian	3	Human 2	7, 9
7	1	the	13	Human 2	3, 5, 7, 9, 11, 13, 15
5	1	it	11	Human 2	3, 5, 7, 11, 13
4	1	and	7	Human 2	3, 5, 7, 9
4	1	was	13	Human 2	3, 11, 13, 15
3	1	good	15	Human 2	1, 13, 15
3	1	i	9	Human 2	7, 11, 15
3	1	movies	11	Human 2	1, 9, 11
3	1	you	9	Human 2	1, 5, 9
2	1	are	7	Human 2	3, 9
2	1	did	3	Human 2	5, 7
2	1	great	3	Human 2	7, 9
2	1	haha	5	Human 2	11, 15
2	1	last	3	Human 2	5, 7
2	1	saw	5	Human 2	3, 7
2	1	too	3	Human 2	11, 13
2	1	yeah	3	Human 2	9, 11

