Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	what are you up to	3	2	1	Human 1	2, 3
6	4	3	what are you	7	14	1	Human 1	2, 3, 7, 9, 11, 15
2	2	3	in san mateo	17	2	1	Human 1	16, 17
2	2	3	like noodle soup	17	4	1	Human 1	14, 17
4	4	2	you like	11	8	2	Human 1	6, 10, 11, 13
3	3	2	code refactoring	5	4	1	Human 1	4, 5, 7
2	2	2	? just	11	8	1	Human 1	4, 11
2	2	2	are important	9	2	1	Human 1	8, 9
2	2	2	eat ?	11	2	1	Human 1	10, 11
2	2	2	i like	15	2	1	Human 1	14, 15
2	2	2	i love	17	2	1	Human 1	16, 17
2	2	2	what is	13	10	1	Human 1	4, 13
11	3	1	what	5	14	1	Human 1	2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 15
11	3	1	you	5	17	1	Human 1	2, 3, 5, 6, 7, 9, 10, 11, 13, 15, 18
9	2	1	are	5	16	1	Human 1	2, 3, 5, 7, 8, 9, 11, 15, 17
8	2	1	like	12	12	2	Human 1	6, 10, 11, 12, 13, 14, 15, 17
6	6	1	haha	6	11	1	Human 2	3, 6, 7, 9, 11, 13
6	4	1	to	6	9	1	Human 1	2, 3, 6, 8, 9, 10
4	4	1	food	11	6	1	Human 1	10, 11, 13, 15
4	1	1	i	15	4	1	Human 1	14, 15, 16, 17
4	4	1	these	9	8	1	Human 1	8, 9, 11, 15
3	1	1	eat	13	4	1	Human 1	10, 11, 13
3	2	1	in	17	10	2	Human 1	8, 16, 17
3	1	1	just	5	8	1	Human 1	4, 5, 11
3	3	1	work	9	6	2	Human 1	4, 6, 9
2	2	1	also	15	2	1	Human 1	14, 15
2	2	1	beijing	17	4	1	Human 1	14, 17
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	it	17	12	1	Human 1	6, 17
2	2	1	life	11	4	1	Human 1	8, 11
2	2	1	pho	17	4	1	Human 1	14, 17
2	2	1	szechuan	13	2	1	Human 1	12, 13
2	2	1	things	11	4	1	Human 1	8, 11

