Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm not sure that's	3	Human 2	11, 13
2	3	, do you	3	Human 2	3, 5
2	2	? lol	3	Human 2	7, 9
2	2	i have	5	Human 2	5, 9
2	2	lol .	5	Human 2	9, 13
2	2	you have	5	Human 2	3, 7
5	1	you	9	Human 2	1, 3, 5, 7, 9
4	1	i	9	Human 2	1, 3, 5, 9
4	1	not	9	Human 2	5, 9, 11, 13
4	1	the	9	Human 2	3, 5, 9, 11
3	1	that	7	Human 2	5, 9, 11
2	1	a	3	Human 2	5, 7
2	1	i'm	3	Human 2	11, 13
2	1	met	3	Human 2	1, 3
2	1	name	5	Human 2	1, 5
2	1	oh	7	Human 2	7, 13
2	1	recall	3	Human 2	3, 5
2	1	this	3	Human 2	3, 5
2	1	you're	5	Human 2	5, 9

