Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	what's your favorite	7	6	1	Human 1	2, 7
2	2	3	your favorite ?	11	10	1	Human 1	2, 11
4	4	2	you like	7	5	1	Human 1	6, 7, 9, 10
3	3	2	you know	11	4	1	Human 1	10, 11, 13
2	2	2	, have	4	4	1	Human 2	1, 4
2	2	2	movies ?	7	2	1	Human 1	6, 7
2	2	2	the movie	5	2	1	Human 1	4, 5
9	3	1	you	6	15	1	Human 2	1, 6, 7, 9, 10, 11, 12, 13, 15
7	7	1	what	6	13	1	Human 2	3, 6, 7, 10, 11, 13, 15
5	3	1	have	5	15	1	Human 2	1, 4, 5, 10, 15
5	5	1	i	13	13	3	Human 1	2, 8, 10, 13, 14
5	1	1	like	13	8	1	Human 1	6, 7, 9, 10, 13
5	5	1	to	15	12	4	Human 1	4, 6, 10, 12, 15
4	4	1	avatar	3	4	1	Human 1	2, 3, 4, 5
4	4	1	good	2	11	1	Human 2	1, 2, 5, 11
4	4	1	out	4	11	1	Human 2	3, 4, 12, 13
4	2	1	the	4	9	1	Human 2	3, 4, 5, 11
4	2	1	what's	5	8	1	Human 1	2, 5, 7, 9
3	3	1	and	11	4	1	Human 1	10, 11, 13
3	3	1	but	3	4	1	Human 1	2, 3, 5
3	1	1	favorite	11	10	1	Human 1	2, 7, 11
3	3	1	food	11	4	1	Human 1	10, 11, 13
3	3	1	is	11	11	1	Human 1	2, 11, 12
3	2	1	movie	5	4	1	Human 1	4, 5, 7
3	2	1	movies	6	7	1	Human 2	1, 6, 7
3	3	1	of	13	10	2	Human 1	4, 10, 13
3	3	1	that	5	8	1	Human 1	4, 5, 11
2	2	1	cook	15	2	1	Human 1	14, 15
2	2	1	eat	13	4	1	Human 1	10, 13
2	2	1	enjoy	9	2	1	Human 1	8, 9
2	2	1	how	5	2	1	Human 1	4, 5
2	2	1	it's	11	8	1	Human 1	4, 11
2	2	1	lately	2	2	1	Human 2	1, 2
2	2	1	make	13	2	1	Human 1	12, 13
2	2	1	people	5	2	1	Human 1	4, 5
2	2	1	some	11	2	1	Human 1	10, 11
2	2	1	soup	13	2	1	Human 1	12, 13
2	2	1	watched	5	4	1	Human 1	2, 5
2	2	1	will	11	2	1	Human 1	10, 11

