Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	baby yoda is the	11	2	1	Human 1	10, 11
2	2	4	do you have any	16	6	1	Human 2	11, 16
2	2	3	! what are	9	8	1	Human 1	2, 9
2	2	3	cat rescue videos	15	2	1	Human 1	14, 15
2	2	3	have you seen	15	6	1	Human 1	10, 15
2	2	3	this month ?	3	2	1	Human 1	2, 3
2	2	3	what about you	17	14	1	Human 1	4, 17
2	2	3	what are you	7	6	1	Human 1	2, 7
2	2	3	you ! what	3	2	1	Human 1	2, 3
4	1	2	! what	4	8	1	Human 1	2, 3, 4, 9
4	1	2	what are	5	8	1	Human 1	2, 5, 7, 9
3	2	2	do you	11	11	1	Human 1	6, 11, 16
3	1	2	what about	15	14	1	Human 1	4, 15, 17
3	3	2	you like	16	14	2	Human 2	3, 9, 16
2	2	2	. i	13	6	1	Human 1	8, 13
2	1	2	baby yoda	11	2	1	Human 1	10, 11
2	2	2	i think	13	4	1	Human 1	10, 13
2	1	2	is the	11	2	1	Human 1	10, 11
2	2	2	though .	13	4	1	Human 1	10, 13
2	2	2	to do	9	2	1	Human 1	8, 9
2	2	2	trying to	7	4	1	Human 1	4, 7
12	3	1	you	5	16	1	Human 1	2, 3, 4, 5, 6, 7, 9, 10, 11, 15, 16, 17
11	8	1	to	3	12	1	Human 1	2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13
10	2	1	what	6	16	1	Human 1	2, 3, 4, 5, 6, 7, 9, 12, 15, 17
7	3	1	are	14	16	1	Human 1	2, 5, 7, 9, 14, 15, 17
7	6	1	the	5	12	1	Human 1	4, 5, 9, 10, 11, 13, 15
6	6	1	and	4	15	1	Human 2	3, 4, 5, 7, 14, 17
6	2	1	have	13	8	1	Human 1	10, 11, 13, 15, 16, 17
5	1	1	do	9	11	2	Human 1	6, 8, 9, 11, 16
5	5	1	i	13	10	2	Human 1	8, 10, 13, 14, 17
4	4	1	a	13	8	1	Human 1	10, 13, 14, 17
4	1	1	about	4	15	1	Human 2	3, 4, 15, 17
4	2	1	is	11	11	2	Human 1	2, 10, 11, 12
4	4	1	when	9	8	1	Human 1	8, 9, 11, 15
3	1	1	any	16	6	2	Human 2	11, 15, 16
3	3	1	but	11	4	2	Human 1	8, 10, 11
3	3	1	in	11	5	1	Human 1	10, 11, 14
3	3	1	life	5	8	1	Human 1	4, 5, 11
3	3	1	name	2	10	1	Human 2	1, 2, 10
3	1	1	seen	13	6	1	Human 1	10, 13, 15
3	3	1	travel	9	4	1	Human 1	8, 9, 11
3	3	1	your	12	12	2	Human 2	1, 5, 12
2	2	1	babies	17	4	1	Human 1	14, 17
2	2	1	better	17	2	1	Human 1	16, 17
2	1	1	cat	15	2	1	Human 1	14, 15
2	2	1	dogs	17	2	1	Human 1	16, 17
2	2	1	favorite	12	2	1	Human 2	11, 12
2	2	1	go	9	6	1	Human 1	4, 9
2	2	1	just	8	6	1	Human 2	3, 8
2	2	1	lately	15	6	1	Human 1	10, 15
2	2	1	new	7	4	1	Human 1	4, 7
2	2	1	or	16	6	1	Human 2	11, 16
2	2	1	organize	5	2	1	Human 1	4, 5
2	2	1	pokémon	9	2	1	Human 1	8, 9
2	2	1	ready	5	2	1	Human 1	4, 5
2	2	1	that	17	4	1	Human 1	14, 17

