Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	2	. i	18	10	1	Human 2	9, 18
2	2	2	at home	5	4	1	Human 1	2, 5
2	2	2	hi !	3	4	1	Human 1	0, 3
2	2	2	in japan	9	2	1	Human 1	8, 9
2	2	2	live in	9	4	1	Human 1	6, 9
2	2	2	mountain view	7	2	1	Human 1	6, 7
10	9	1	i	6	16	2	Human 2	3, 5, 6, 9, 10, 11, 13, 15, 17, 18
8	5	1	in	6	16	1	Human 2	3, 6, 7, 8, 9, 15, 17, 18
8	8	1	you	5	14	1	Human 1	4, 5, 9, 12, 13, 14, 16, 17
6	6	1	and	10	15	1	Human 2	3, 10, 11, 13, 15, 17
5	5	1	a	10	9	3	Human 2	3, 5, 9, 10, 11
5	5	1	have	12	11	2	Human 2	5, 9, 12, 14, 15
5	5	1	the	12	15	2	Human 2	3, 5, 12, 15, 17
4	4	1	is	6	6	1	Human 2	5, 6, 7, 10
4	4	1	just	3	8	1	Human 1	2, 3, 5, 9
4	4	1	where	17	14	3	Human 1	4, 6, 14, 17
3	3	1	been	15	4	2	Human 1	12, 14, 15
3	3	1	here	18	16	2	Human 2	3, 13, 18
3	1	1	hi	1	4	1	Human 1	0, 1, 3
3	1	1	home	7	6	1	Human 1	2, 5, 7
3	1	1	japan	9	4	2	Human 1	6, 8, 9
3	3	1	like	16	13	1	Human 2	5, 16, 17
3	3	1	my	10	11	1	Human 2	5, 10, 15
3	3	1	to	12	10	2	Human 2	3, 7, 12
2	2	1	beer	11	2	1	Human 1	10, 11
2	2	1	living	9	2	1	Human 1	8, 9
2	2	1	ramen	11	2	1	Human 1	10, 11
2	2	1	that	12	8	1	Human 2	5, 12
2	2	1	work	5	2	1	Human 1	4, 5

