Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	pikachu !	7	Human 2	3, 5, 9
2	2	baby yoda	3	Human 2	11, 13
2	2	start the	3	Human 2	5, 7
2	2	to watch	3	Human 2	15, 17
6	1	and	13	Human 2	5, 7, 9, 13, 15, 17
5	1	are	13	Human 2	5, 7, 9, 15, 17
5	1	the	9	Human 2	5, 7, 9, 11, 13
5	1	you	15	Human 2	3, 5, 7, 9, 17
4	1	pikachu	11	Human 2	3, 5, 9, 13
4	1	to	15	Human 2	3, 5, 15, 17
3	1	but	7	Human 2	9, 13, 15
3	1	have	15	Human 2	3, 13, 17
3	1	i	9	Human 2	5, 7, 13
3	1	right	11	Human 2	7, 13, 17
3	1	watch	5	Human 2	13, 15, 17
3	1	year	7	Human 2	5, 7, 11
2	1	a	9	Human 2	7, 15
2	1	also	3	Human 2	13, 15
2	1	go	5	Human 2	5, 9
2	1	here	7	Human 2	3, 9
2	1	is	3	Human 2	11, 13
2	1	may	3	Human 2	3, 5
2	1	more	5	Human 2	13, 17
2	1	never	5	Human 2	9, 13
2	1	new	11	Human 2	5, 15
2	1	now	5	Human 2	13, 17
2	1	that	5	Human 2	13, 17
2	1	them	11	Human 2	5, 15
2	1	what	3	Human 2	13, 15
2	1	your	15	Human 2	1, 15

