Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	are you going to watch	3	Human 2	9, 11
3	2	to watch	5	Human 2	7, 9, 11
2	2	. i	3	Human 2	5, 7
2	2	are you	3	Human 2	9, 11
2	2	this weekend	3	Human 2	11, 13
5	1	the	9	Human 2	5, 7, 9, 11, 13
5	1	to	9	Human 2	5, 7, 9, 11, 13
4	1	i	11	Human 2	5, 7, 13, 15
4	1	watch	9	Human 2	7, 9, 11, 15
3	1	a	7	Human 2	9, 13, 15
3	1	going	5	Human 2	7, 9, 11
3	1	weekend	9	Human 2	5, 11, 13
3	1	you	5	Human 2	7, 9, 11
2	1	about	11	Human 2	3, 13
2	1	and	3	Human 2	13, 15
2	1	be	3	Human 2	9, 11
2	1	day	9	Human 2	3, 11
2	1	game	3	Human 2	7, 9
2	1	haha	3	Human 2	9, 11
2	1	how	7	Human 2	3, 9
2	1	it	3	Human 2	13, 15
2	1	might	3	Human 2	11, 13
2	1	my	5	Human 2	3, 7
2	1	ufc	3	Human 2	11, 13
2	1	will	5	Human 2	11, 15

