Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	playing the piano and	3	Human 2	11, 13
2	2	, and	5	Human 2	7, 11
2	2	a great	5	Human 2	9, 13
2	2	are great	5	Human 2	9, 13
2	2	of my	3	Human 2	5, 7
5	1	and	9	Human 2	5, 7, 9, 11, 13
5	1	great	11	Human 2	3, 5, 7, 9, 13
4	1	a	9	Human 2	5, 7, 9, 13
3	1	i	9	Human 2	3, 5, 11
3	1	what	11	Human 2	3, 9, 13
2	1	any	11	Human 2	3, 13
2	1	are	5	Human 2	9, 13
2	1	day	5	Human 2	1, 5
2	1	have	11	Human 2	3, 13
2	1	it's	3	Human 2	5, 7
2	1	stay	3	Human 2	7, 9
2	1	to	7	Human 2	3, 9
2	1	yoga	3	Human 2	7, 9
2	1	you	11	Human 2	3, 13

