Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i'm phi ,	5	Human 2	3, 7
2	2	compose music	3	Human 2	9, 11
2	2	create videos	7	Human 2	3, 9
2	2	for video	3	Human 2	5, 7
2	2	help you	13	Human 2	3, 15
2	2	i don't	3	Human 2	3, 5
2	2	software or	3	Human 2	5, 7
2	2	you play	5	Human 2	11, 15
6	1	the	13	Human 2	3, 5, 9, 11, 13, 15
6	1	you	13	Human 2	3, 5, 7, 9, 11, 15
5	1	can	13	Human 2	3, 7, 11, 13, 15
5	1	for	9	Human 2	5, 7, 9, 11, 13
4	1	i	7	Human 2	3, 5, 7, 9
4	1	music	9	Human 2	7, 9, 11, 15
4	1	or	7	Human 2	5, 7, 9, 11
3	1	creation	7	Human 2	5, 7, 11
3	1	video	7	Human 2	5, 7, 11
2	1	but	7	Human 2	7, 13
2	1	chords	3	Human 2	13, 15
2	1	content	9	Human 2	3, 11
2	1	use	3	Human 2	5, 7
2	1	well	3	Human 2	13, 15
2	1	your	3	Human 2	11, 13

