Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	. catching up with friends is	5	2	1	Human 1	4, 5
4	4	2	, i	14	10	3	Human 2	5, 7, 13, 14
3	3	2	have any	9	8	1	Human 1	8, 9, 15
2	2	2	, but	7	4	1	Human 1	4, 7
2	2	2	been ?	4	4	1	Human 2	1, 4
2	2	2	do you	15	6	1	Human 1	10, 15
2	2	2	weekend plans	9	2	1	Human 1	8, 9
10	6	1	i	5	13	2	Human 1	2, 4, 5, 7, 8, 9, 10, 12, 13, 14
5	2	1	have	8	9	1	Human 2	7, 8, 9, 14, 15
5	3	1	is	12	11	1	Human 1	4, 5, 12, 13, 14
5	5	1	oh	10	10	2	Human 2	5, 9, 10, 13, 14
4	4	1	fun	8	11	1	Human 2	5, 8, 11, 15
4	4	1	i'm	6	9	1	Human 2	3, 6, 7, 11
4	4	1	it	7	13	2	Human 1	2, 4, 7, 14
4	4	1	just	8	7	2	Human 2	3, 7, 8, 9
4	4	1	there	13	5	2	Human 1	10, 12, 13, 14
4	2	1	you	10	13	1	Human 2	3, 10, 12, 15
3	1	1	been	14	14	1	Human 2	1, 4, 14
3	1	1	friends	11	8	1	Human 1	4, 5, 11
3	3	1	it's	11	14	1	Human 1	2, 11, 15
3	3	1	my	15	12	2	Human 1	4, 12, 15
3	2	1	plans	9	8	1	Human 1	8, 9, 15
3	3	1	some	4	9	1	Human 2	3, 4, 11
3	3	1	the	15	4	2	Human 1	12, 14, 15
3	3	1	to	13	11	1	Human 1	4, 13, 14
3	1	1	weekend	15	8	1	Human 1	8, 9, 15
3	1	1	with	11	8	1	Human 1	4, 5, 11
2	2	1	an	14	8	1	Human 2	7, 14
2	2	1	as	13	2	1	Human 1	12, 13
2	2	1	cool	10	6	1	Human 2	5, 10
2	2	1	good	3	2	1	Human 1	2, 3
2	2	1	i'd	13	2	1	Human 1	12, 13
2	2	1	list	15	4	1	Human 1	12, 15
2	2	1	tokyo	13	2	1	Human 1	12, 13

