Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	, you are	3	Human 2	5, 7
2	3	that would be	3	Human 2	5, 7
2	3	you are a	5	Human 2	3, 7
2	2	1:1 mentorship	3	Human 2	9, 11
2	2	is good	3	Human 2	9, 11
2	2	mentorship is	5	Human 2	9, 13
2	2	the mentor	3	Human 2	3, 5
2	2	to have	3	Human 2	9, 11
5	1	you	11	Human 2	3, 5, 7, 9, 13
4	1	the	9	Human 2	3, 5, 9, 11
4	1	to	11	Human 2	3, 9, 11, 13
3	1	but	5	Human 2	9, 11, 13
3	1	good	5	Human 2	7, 9, 11
3	1	is	5	Human 2	9, 11, 13
3	1	mentor	5	Human 2	3, 5, 7
3	1	would	5	Human 2	3, 5, 7
2	1	i	9	Human 2	3, 11
2	1	it	3	Human 2	9, 11
2	1	sometimes	3	Human 2	11, 13
2	1	time	7	Human 2	3, 9
2	1	what	11	Human 2	3, 13
2	1	yes	3	Human 2	9, 11

