Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	i love singing	13	2	1	Human 1	12, 13
2	2	3	what do you	13	10	1	Human 1	4, 13
4	4	2	! i	6	8	1	Human 2	5, 6, 7, 12
4	2	2	i love	12	9	2	Human 2	5, 7, 12, 13
3	1	2	do you	13	10	2	Human 1	4, 10, 13
3	3	2	i hope	6	3	1	Human 2	5, 6, 7
2	2	2	doing well	5	4	1	Human 1	2, 5
2	2	2	love to	9	6	1	Human 1	4, 9
2	2	2	the best	9	2	1	Human 1	8, 9
10	7	1	you	3	12	1	Human 1	2, 3, 4, 5, 6, 7, 9, 10, 11, 13
7	2	1	i	8	9	1	Human 2	5, 6, 7, 8, 10, 12, 13
5	5	1	are	3	8	1	Human 1	2, 3, 5, 7, 9
5	3	1	to	7	13	2	Human 1	2, 4, 7, 9, 14
4	4	1	and	7	4	1	Human 1	6, 7, 8, 9
4	2	1	what	13	12	3	Human 1	2, 4, 10, 13
4	4	1	yoga	7	5	1	Human 1	6, 7, 9, 10
3	3	1	a	10	6	1	Human 2	7, 10, 12
3	2	1	do	13	10	2	Human 1	4, 10, 13
3	1	1	the	8	3	1	Human 2	7, 8, 9
3	1	1	well	7	6	1	Human 1	2, 5, 7
2	2	1	for	9	2	1	Human 1	8, 9
2	2	1	great	7	2	1	Human 1	6, 7
2	2	1	heard	6	4	1	Human 2	3, 6
2	2	1	here	7	4	1	Human 1	4, 7
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	soccer	9	2	1	Human 1	8, 9

