Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	and not	3	Human 2	7, 9
2	2	can change	5	Human 2	9, 13
2	2	change about	7	Human 2	7, 13
2	2	have not	3	Human 2	11, 13
2	2	not much	5	Human 2	9, 13
2	2	people get	5	Human 2	3, 7
2	2	too many	5	Human 2	3, 7
2	2	you believe	7	Human 2	1, 7
6	1	you	13	Human 2	1, 5, 7, 9, 11, 13
5	1	and	11	Human 2	3, 7, 9, 11, 13
4	1	change	9	Human 2	5, 7, 9, 13
4	1	have	11	Human 2	3, 9, 11, 13
4	1	not	7	Human 2	7, 9, 11, 13
4	1	people	11	Human 2	3, 7, 11, 13
4	1	the	7	Human 2	7, 9, 11, 13
3	1	about	7	Human 2	7, 9, 13
3	1	be	9	Human 2	5, 7, 13
3	1	can	7	Human 2	7, 9, 13
3	1	do	9	Human 2	1, 3, 9
3	1	get	11	Human 2	3, 7, 13
3	1	much	5	Human 2	9, 11, 13
3	1	too	5	Human 2	3, 5, 7
2	1	because	5	Human 2	7, 11
2	1	help	5	Human 2	3, 7
2	1	i	9	Human 2	3, 11
2	1	in	3	Human 2	1, 3
2	1	just	7	Human 2	5, 11
2	1	might	5	Human 2	7, 11
2	1	miracles	5	Human 2	1, 5
2	1	out	5	Human 2	9, 13
2	1	there's	3	Human 2	7, 9
2	1	they	5	Human 2	7, 11
2	1	up	3	Human 2	11, 13
2	1	who	9	Human 2	5, 13
2	1	with	3	Human 2	11, 13

