Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i just came back from	3	Human 2	5, 7
2	5	i'm from the united states	3	Human 2	5, 7
3	2	from the	5	Human 2	5, 7, 9
3	2	i just	5	Human 2	5, 7, 9
2	2	as well	9	Human 2	5, 13
2	2	i love	3	Human 2	13, 15
2	2	long day	3	Human 2	9, 11
6	1	i	11	Human 2	5, 7, 9, 11, 13, 15
4	1	day	9	Human 2	3, 5, 9, 11
4	1	from	7	Human 2	5, 7, 9, 11
4	1	i'm	9	Human 2	5, 7, 9, 13
4	1	the	7	Human 2	5, 7, 9, 11
3	1	a	7	Human 2	3, 7, 9
3	1	back	5	Human 2	5, 7, 9
3	1	love	7	Human 2	9, 13, 15
3	1	to	9	Human 2	5, 9, 13
3	1	work	5	Human 2	3, 5, 7
2	1	and	5	Human 2	5, 9
2	1	doing	7	Human 2	9, 15
2	1	of	11	Human 2	5, 15
2	1	oil	3	Human 2	13, 15
2	1	paint	3	Human 2	13, 15
2	1	so	11	Human 2	3, 13
2	1	things	5	Human 2	11, 15
2	1	what	7	Human 2	9, 15
2	1	you	13	Human 2	3, 15

