Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i think the	7	Human 2	5, 11
3	2	i think	7	Human 2	5, 9, 11
3	2	right now	5	Human 2	5, 7, 9
2	2	in person	7	Human 2	5, 11
5	1	i	9	Human 2	5, 7, 9, 11, 13
5	1	the	11	Human 2	3, 5, 9, 11, 13
4	1	right	9	Human 2	5, 7, 9, 13
3	1	and	5	Human 2	5, 7, 9
3	1	are	9	Human 2	5, 11, 13
3	1	have	9	Human 2	5, 7, 13
3	1	it	7	Human 2	3, 5, 9
3	1	now	5	Human 2	5, 7, 9
3	1	you	11	Human 2	3, 5, 13
2	1	as	3	Human 2	9, 11
2	1	is	9	Human 2	5, 13
2	1	know	5	Human 2	9, 13
2	1	much	3	Human 2	9, 11
2	1	not	7	Human 2	3, 9
2	1	professor	11	Human 2	3, 13
2	1	really	3	Human 2	11, 13
2	1	so	5	Human 2	9, 13
2	1	that	5	Human 2	9, 13
2	1	then	5	Human 2	5, 9
2	1	to	5	Human 2	5, 9
2	1	tough	3	Human 2	11, 13
2	1	well	5	Human 2	9, 13
2	1	whats	7	Human 2	1, 7
2	1	your	5	Human 2	3, 7

