Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	something deeply hidden	7	2	1	Human 1	6, 7
2	2	3	such a thing	13	2	1	Human 1	12, 13
4	4	2	going to	5	13	1	Human 1	4, 5, 11, 16
3	3	2	sounds like	15	4	1	Human 1	14, 15, 17
2	2	2	. something	16	10	1	Human 2	7, 16
2	2	2	catch up	5	2	1	Human 1	4, 5
2	2	2	have a	5	2	1	Human 1	4, 5
2	2	2	i haven't	11	2	1	Human 1	10, 11
2	2	2	sean carroll	7	2	1	Human 1	6, 7
2	2	2	the survivors	13	2	1	Human 1	12, 13
2	2	2	tv show	17	4	1	Human 1	14, 17
8	6	1	a	5	11	1	Human 1	4, 5, 7, 9, 11, 12, 13, 14
6	6	1	about	11	10	2	Human 1	8, 10, 11, 15, 16, 17
6	4	1	i	10	12	3	Human 2	3, 5, 9, 10, 11, 14
4	2	1	have	9	10	1	Human 1	4, 5, 9, 13
4	4	1	how	8	15	1	Human 2	3, 8, 12, 17
4	4	1	it	10	15	1	Human 2	3, 10, 15, 17
4	3	1	the	13	6	1	Human 1	12, 13, 15, 17
4	2	1	up	9	8	1	Human 1	4, 5, 9, 11
3	3	1	scifi	9	4	1	Human 1	8, 9, 11
3	1	1	show	15	4	1	Human 1	14, 15, 17
3	1	1	survivors	16	5	1	Human 1	12, 13, 16
3	3	1	you	17	14	2	Human 1	4, 8, 17
2	2	1	can't	16	14	1	Human 2	3, 16
2	2	1	planned	9	6	1	Human 1	4, 9
2	2	1	reading	5	2	1	Human 1	4, 5
2	2	1	space	16	6	1	Human 2	11, 16
2	2	1	survive	13	2	1	Human 1	12, 13
2	2	1	watched	17	4	1	Human 1	14, 17
2	2	1	week	5	4	1	Human 1	2, 5
2	2	1	what	15	6	1	Human 1	10, 15

