Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i'm a fish groomer .	5	Human 2	5, 9
3	2	fish groomer	5	Human 2	5, 7, 9
2	2	. i'm	3	Human 2	7, 9
2	2	and i	5	Human 2	9, 13
2	2	i work	5	Human 2	5, 9
2	2	think about	3	Human 2	11, 13
2	2	you .	5	Human 2	3, 7
6	1	i'm	11	Human 2	3, 5, 7, 9, 11, 13
5	1	i	9	Human 2	5, 7, 9, 11, 13
5	1	work	11	Human 2	3, 5, 7, 9, 13
5	1	you	13	Human 2	1, 3, 7, 11, 13
4	1	for	11	Human 2	3, 9, 11, 13
4	1	the	7	Human 2	7, 9, 11, 13
3	1	and	5	Human 2	9, 11, 13
3	1	fish	5	Human 2	5, 7, 9
3	1	it	11	Human 2	3, 11, 13
2	1	a	5	Human 2	5, 9
2	1	about	3	Human 2	11, 13
2	1	but	3	Human 2	11, 13
2	1	have	9	Human 2	3, 11
2	1	interesting	3	Human 2	7, 9
2	1	photography	3	Human 2	11, 13
2	1	what	9	Human 2	3, 11

