Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	with friends and family	3	Human 2	7, 9
2	3	it's great for	3	Human 2	7, 9
3	2	i'm just	9	Human 2	3, 5, 11
2	2	temeraire 📚	3	Human 2	11, 13
5	1	you	13	Human 2	1, 3, 7, 9, 13
4	1	but	7	Human 2	5, 7, 9, 11
4	1	for	9	Human 2	1, 3, 7, 9
4	1	group	7	Human 2	5, 7, 9, 11
4	1	it's	7	Human 2	7, 9, 11, 13
4	1	just	11	Human 2	3, 5, 11, 13
3	1	exercise	5	Human 2	5, 7, 9
3	1	great	7	Human 2	3, 7, 9
3	1	i	9	Human 2	5, 7, 13
3	1	i'm	9	Human 2	3, 5, 11
3	1	the	13	Human 2	1, 11, 13
2	1	a	7	Human 2	7, 13
2	1	also	3	Human 2	7, 9
2	1	an	9	Human 2	5, 13
2	1	can	5	Human 2	7, 11
2	1	fun	3	Human 2	9, 11
2	1	getting	5	Human 2	7, 11
2	1	play	3	Human 2	7, 9
2	1	would	3	Human 2	7, 9

