Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	hope you get	3	Human 2	7, 9
3	2	this weekend	5	Human 2	5, 7, 9
2	2	diablo is	3	Human 2	9, 11
2	2	i hope	5	Human 2	9, 13
5	1	you	9	Human 2	5, 7, 9, 11, 13
4	1	i	9	Human 2	5, 7, 9, 13
4	1	the	13	Human 2	1, 5, 11, 13
4	1	weekend	9	Human 2	1, 5, 7, 9
3	1	and	5	Human 2	5, 7, 9
3	1	for	13	Human 2	1, 5, 13
3	1	get	7	Human 2	7, 9, 13
3	1	have	7	Human 2	7, 9, 13
3	1	is	9	Human 2	3, 9, 11
3	1	to	9	Human 2	5, 9, 13
2	1	a	3	Human 2	3, 5
2	1	are	5	Human 2	7, 11
2	1	be	5	Human 2	9, 13
2	1	going	3	Human 2	9, 11
2	1	plans	7	Human 2	1, 7
2	1	soon	3	Human 2	7, 9
2	1	sunny	3	Human 2	7, 9
2	1	that	7	Human 2	7, 13

