Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	17	don't have personal preferences or taste buds , but i can certainly help you find tea or	3	Human 2	5, 7
2	9	i'm just an ai , i don't have personal	5	Human 2	5, 9
3	8	i'm just an ai , i don't have	7	Human 2	3, 5, 9
4	4	i'm just an ai	7	Human 2	3, 5, 7, 9
3	2	, but	5	Human 2	3, 5, 7
3	2	help you	5	Human 2	3, 5, 7
5	1	have	13	Human 2	3, 5, 7, 9, 15
5	1	you	15	Human 2	1, 3, 5, 7, 15
4	1	i'm	7	Human 2	3, 5, 7, 9
4	1	or	7	Human 2	3, 5, 7, 9
3	1	and	9	Human 2	7, 11, 15
3	1	to	13	Human 2	3, 11, 15
2	1	activities	3	Human 2	9, 11
2	1	are	11	Human 2	1, 11
2	1	cold	5	Human 2	9, 13
2	1	doing	9	Human 2	1, 9
2	1	tubing	3	Human 2	11, 13

