Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i'm the clients	3	Human 2	5, 7
3	2	i'm the	5	Human 2	5, 7, 9
2	2	are you	9	Human 2	3, 11
2	2	do you	5	Human 2	5, 9
2	2	from what	3	Human 2	9, 11
2	2	oil painting	3	Human 2	13, 15
2	2	painting ?	3	Human 2	13, 15
2	2	you have	7	Human 2	5, 11
4	1	i'm	11	Human 2	5, 7, 9, 15
4	1	the	7	Human 2	5, 7, 9, 11
4	1	what	11	Human 2	5, 9, 11, 15
3	1	different	7	Human 2	9, 11, 15
3	1	from	9	Human 2	3, 9, 11
3	1	of	11	Human 2	5, 9, 15
2	1	do	5	Human 2	5, 9
2	1	doing	7	Human 2	9, 15
2	1	i	3	Human 2	9, 11
2	1	life	3	Human 2	9, 11
2	1	make	3	Human 2	9, 11
2	1	most	3	Human 2	9, 11
2	1	painting	3	Human 2	13, 15
2	1	work	3	Human 2	3, 5

