Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	. how about you	7	Human 2	5, 11
2	3	i'm glad you	7	Human 2	9, 15
3	2	. but	5	Human 2	7, 9, 11
3	2	i'm glad	9	Human 2	7, 9, 15
6	1	and	11	Human 2	5, 7, 9, 11, 13, 15
6	1	i'm	13	Human 2	3, 7, 9, 11, 13, 15
5	1	i	9	Human 2	3, 5, 7, 9, 11
5	1	you	13	Human 2	3, 5, 9, 11, 15
3	1	a	9	Human 2	5, 9, 13
3	1	how	9	Human 2	3, 5, 11
3	1	it	9	Human 2	7, 9, 15
2	1	actually	3	Human 2	11, 13
2	1	no	3	Human 2	9, 11
2	1	not	3	Human 2	11, 13
2	1	of	3	Human 2	11, 13
2	1	really	5	Human 2	9, 13
2	1	same	9	Human 2	7, 15
2	1	the	5	Human 2	7, 11
2	1	time	3	Human 2	7, 9
2	1	today	3	Human 2	3, 5
2	1	was	3	Human 2	5, 7

