Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	, but i can certainly help you with	7	Human 2	5, 11
2	8	i'm just an ai , i don't have	7	Human 2	5, 11
2	5	help you with any questions	3	Human 2	3, 5
2	3	you may have	3	Human 2	3, 5
3	2	i'm just	9	Human 2	3, 5, 11
3	2	you with	9	Human 2	3, 5, 11
2	2	😊 what	7	Human 2	3, 9
5	1	i'm	11	Human 2	3, 5, 9, 11, 13
5	1	you	11	Human 2	1, 3, 5, 9, 11
4	1	i	9	Human 2	3, 5, 7, 11
4	1	just	11	Human 2	3, 5, 11, 13
4	1	with	11	Human 2	1, 3, 5, 11
3	1	a	13	Human 2	1, 5, 13
3	1	can	9	Human 2	3, 5, 11
3	1	there	9	Human 2	1, 7, 9
3	1	to	7	Human 2	1, 3, 7
3	1	what	7	Human 2	3, 5, 9
2	1	great	5	Human 2	9, 13
2	1	in	3	Human 2	7, 9
2	1	is	7	Human 2	7, 13
2	1	movies	3	Human 2	7, 9
2	1	or	9	Human 2	3, 11
2	1	the	7	Human 2	7, 13

