Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	do you like to eat	15	6	1	Human 1	10, 15
3	1	4	do you like to	15	10	2	Human 1	6, 10, 15
2	2	3	homemade noodle soup	13	2	1	Human 1	12, 13
6	3	2	do you	9	10	1	Human 1	6, 9, 10, 12, 13, 15
5	5	2	. what	6	11	1	Human 2	3, 6, 7, 10, 13
5	2	2	you like	9	10	1	Human 1	6, 9, 10, 11, 15
2	2	2	, but	3	2	1	Human 1	2, 3
2	2	2	, have	4	4	1	Human 2	1, 4
2	2	2	have to	10	6	1	Human 2	5, 10
2	1	2	noodle soup	13	2	1	Human 1	12, 13
9	4	1	you	6	15	1	Human 2	1, 6, 7, 9, 10, 11, 12, 13, 15
7	2	1	what	9	13	1	Human 2	3, 6, 7, 9, 10, 13, 15
6	1	1	do	9	10	1	Human 1	6, 9, 10, 12, 13, 15
6	6	1	i	5	13	1	Human 1	2, 5, 7, 8, 10, 14
6	1	1	like	7	10	1	Human 1	6, 7, 9, 10, 11, 15
6	2	1	to	5	12	1	Human 1	4, 5, 6, 10, 12, 15
5	5	1	a	3	8	1	Human 1	2, 3, 4, 5, 9
5	1	1	have	9	10	1	Human 2	1, 4, 5, 9, 10
5	5	1	some	10	7	1	Human 2	9, 10, 11, 13, 15
4	4	1	and	10	7	1	Human 2	7, 10, 11, 13
4	4	1	avatar	3	4	1	Human 1	2, 3, 4, 5
4	4	1	good	2	11	1	Human 2	1, 2, 3, 11
4	4	1	movie	4	9	1	Human 2	3, 4, 9, 11
3	3	1	is	3	11	1	Human 1	2, 3, 12
3	3	1	movies	6	6	2	Human 2	1, 3, 6
2	2	1	eating	9	2	1	Human 1	8, 9
2	2	1	enjoy	13	6	1	Human 1	8, 13
2	2	1	favorite	3	2	1	Human 1	2, 3
2	2	1	food	11	2	1	Human 1	10, 11
2	2	1	how	9	6	1	Human 1	4, 9
2	2	1	know	10	6	1	Human 2	5, 10
2	2	1	lately	2	2	1	Human 2	1, 2
2	2	1	make	13	2	1	Human 1	12, 13
2	2	1	the	15	12	1	Human 1	4, 15
2	2	1	with	9	6	1	Human 1	4, 9

