Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	i don't eat lunch the way humans do	3	Human 2	9, 11
4	4	i don't eat lunch	9	Human 2	3, 7, 9, 11
2	4	, i don't eat	5	Human 2	5, 9
2	4	i'm phi , and	3	Human 2	11, 13
3	3	i'm phi ,	11	Human 2	3, 11, 13
2	3	i'm phi and	3	Human 2	7, 9
2	2	an ai	3	Human 2	3, 5
2	2	have a	9	Human 2	5, 13
2	2	you can	9	Human 2	5, 13
5	1	and	9	Human 2	5, 7, 9, 11, 13
5	1	don't	9	Human 2	3, 5, 7, 9, 11
5	1	i	9	Human 2	3, 5, 7, 9, 11
5	1	lunch	9	Human 2	3, 5, 7, 9, 11
5	1	you	11	Human 2	3, 5, 7, 9, 13
2	1	as	5	Human 2	5, 9
2	1	but	5	Human 2	3, 7
2	1	had	7	Human 2	5, 11

