Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	, i don't have personal	3	Human 2	5, 7
3	4	i don't have personal	5	Human 2	3, 5, 7
2	4	i'm phi , phi	3	Human 2	9, 11
5	3	i'm phi ,	15	Human 2	3, 7, 9, 11, 17
2	3	artificial intelligence ,	7	Human 2	5, 11
2	3	phi artificial intelligence	7	Human 2	11, 17
3	2	, not	9	Human 2	9, 11, 17
3	2	. but	7	Human 2	3, 7, 9
2	2	, and	5	Human 2	3, 7
2	2	, i	3	Human 2	5, 7
2	2	but i	11	Human 2	7, 17
2	2	i can	3	Human 2	5, 7
2	2	john mayer's	3	Human 2	13, 15
2	2	mellow style	3	Human 2	13, 15
5	1	but	15	Human 2	3, 7, 9, 15, 17
5	1	i	17	Human 2	1, 3, 5, 7, 17
5	1	i'm	15	Human 2	3, 7, 9, 11, 17
5	1	not	11	Human 2	7, 9, 11, 15, 17
5	1	phi	15	Human 2	3, 7, 9, 11, 17
3	1	a	15	Human 2	3, 13, 17
3	1	and	9	Human 2	3, 7, 11
3	1	john	5	Human 2	11, 13, 15
3	1	may	5	Human 2	13, 15, 17
3	1	of	7	Human 2	9, 13, 15
3	1	the	13	Human 2	1, 9, 13
3	1	you	15	Human 2	3, 5, 17
2	1	about	3	Human 2	3, 5
2	1	all	15	Human 2	1, 15
2	1	an	7	Human 2	5, 11
2	1	in	3	Human 2	13, 15
2	1	or	3	Human 2	5, 7
2	1	robot	17	Human 2	1, 17
2	1	talking	9	Human 2	1, 9
2	1	to	13	Human 2	1, 13

