Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	action movies but	3	Human 2	9, 11
2	2	, how	13	Human 2	1, 13
2	2	but i'm	3	Human 2	7, 9
2	2	my emails	3	Human 2	5, 7
4	1	but	7	Human 2	7, 9, 11, 13
4	1	i	9	Human 2	5, 7, 9, 13
4	1	i'm	13	Human 2	5, 7, 9, 17
3	1	a	9	Human 2	9, 11, 17
3	1	doing	9	Human 2	1, 7, 9
3	1	like	9	Human 2	9, 13, 17
3	1	movies	5	Human 2	9, 11, 13
3	1	of	13	Human 2	5, 9, 17
3	1	you	17	Human 2	1, 13, 17
2	1	cleaning	3	Human 2	7, 9
2	1	emails	3	Human 2	5, 7
2	1	end	3	Human 2	13, 15
2	1	i've	7	Human 2	5, 11
2	1	it	11	Human 2	7, 17
2	1	one	7	Human 2	11, 17
2	1	that's	7	Human 2	5, 11
2	1	the	3	Human 2	15, 17
2	1	to	13	Human 2	5, 17

