Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	9	to learn where people are coming from and what	13	6	1	Human 1	8, 13
3	1	2	coming from	11	6	1	Human 1	8, 11, 13
3	3	2	i think	7	4	1	Human 1	6, 7, 9
3	3	2	lots of	3	4	1	Human 1	2, 3, 5
3	1	2	people are	9	6	1	Human 1	8, 9, 13
2	2	2	count .	7	4	1	Human 1	4, 7
2	2	2	i get	3	2	1	Human 1	2, 3
2	2	2	to keep	7	4	1	Human 1	4, 7
2	2	2	to meet	3	2	1	Human 1	2, 3
7	2	1	i	13	14	1	Human 1	2, 3, 6, 7, 9, 13, 15
7	4	1	people	3	12	1	Human 1	2, 3, 5, 8, 9, 11, 13
7	2	1	to	8	14	1	Human 1	2, 3, 4, 7, 8, 13, 15
7	6	1	what	8	15	1	Human 2	1, 8, 9, 10, 11, 13, 15
6	4	1	where	7	14	1	Human 1	2, 7, 8, 11, 13, 15
6	6	1	you	10	11	2	Human 2	5, 7, 10, 11, 14, 15
5	2	1	from	9	8	1	Human 1	8, 9, 11, 13, 15
5	4	1	of	3	8	1	Human 1	2, 3, 5, 7, 9
4	2	1	and	9	8	1	Human 1	8, 9, 13, 15
4	2	1	are	9	6	1	Human 1	8, 9, 11, 13
4	1	1	coming	8	11	1	Human 2	3, 8, 11, 13
4	4	1	one	3	6	1	Human 1	2, 3, 5, 7
4	1	1	think	15	10	1	Human 1	6, 7, 9, 15
3	3	1	but	9	8	1	Human 1	8, 9, 15
3	1	1	get	5	4	1	Human 1	2, 3, 5
3	3	1	it's	9	8	1	Human 1	8, 9, 15
3	3	1	that's	13	4	1	Human 1	12, 13, 15
2	2	1	a	5	2	1	Human 1	4, 5
2	2	1	australia	7	2	1	Human 1	6, 7
2	2	1	fascinating	9	2	1	Human 1	8, 9
2	2	1	interesting	15	4	1	Human 1	12, 15
2	2	1	it	13	8	1	Human 1	6, 13
2	2	1	mean	13	4	1	Human 1	10, 13
2	2	1	not	15	8	1	Human 1	8, 15
2	2	1	often	15	2	1	Human 1	14, 15
2	2	1	really	9	2	1	Human 1	8, 9
2	2	1	spooky	13	2	1	Human 1	12, 13
2	2	1	the	8	4	1	Human 2	5, 8
2	2	1	them	9	2	1	Human 1	8, 9
2	2	1	usually	15	8	1	Human 1	8, 15
2	2	1	was	15	10	1	Human 1	6, 15
2	2	1	wow	12	8	1	Human 2	5, 12

