Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	2	a good	10	8	1	Human 2	3, 10
2	2	2	been ?	3	2	1	Human 1	2, 3
2	2	2	hawaii .	11	2	1	Human 1	10, 11
2	2	2	i'm out	5	2	1	Human 1	4, 5
6	6	1	i	5	10	1	Human 1	4, 5, 6, 10, 12, 13
5	5	1	for	5	9	1	Human 1	4, 5, 6, 7, 12
5	5	1	have	6	10	1	Human 2	3, 6, 8, 10, 12
4	2	1	a	4	8	1	Human 2	3, 4, 6, 10
4	3	1	i'm	5	8	1	Human 1	4, 5, 9, 11
4	4	1	of	13	10	3	Human 1	4, 6, 12, 13
4	4	1	the	5	9	1	Human 1	4, 5, 6, 12
4	4	1	you	4	9	1	Human 2	3, 4, 8, 11
3	1	1	good	10	10	2	Human 2	1, 3, 10
2	2	1	california	13	2	1	Human 1	12, 13
2	2	1	day	12	10	1	Human 2	3, 12
2	2	1	how	3	2	1	Human 1	2, 3
2	2	1	week	5	4	1	Human 1	2, 5

