Freq.	Size	Surface Form	Spanning	First Speaker	Turns
4	2	the mandalorian	9	Human 2	7, 9, 11, 15
2	2	! it's	5	Human 2	9, 13
2	2	has been	5	Human 2	5, 9
2	2	movies ,	7	Human 2	5, 11
5	1	and	11	Human 2	5, 7, 11, 13, 15
5	1	the	9	Human 2	7, 9, 11, 13, 15
4	1	a	13	Human 2	3, 7, 11, 15
3	1	been	5	Human 2	5, 7, 9
3	1	has	5	Human 2	5, 7, 9
3	1	have	11	Human 2	1, 5, 11
3	1	i	11	Human 2	5, 11, 15
3	1	movies	11	Human 2	1, 5, 11
2	1	character	3	Human 2	13, 15
2	1	for	9	Human 2	7, 15
2	1	in	13	Human 2	3, 15
2	1	is	13	Human 2	3, 15
2	1	known	13	Human 2	3, 15
2	1	lately	9	Human 2	1, 9
2	1	marvel	7	Human 2	9, 15
2	1	not	7	Human 2	9, 15
2	1	seen	13	Human 2	1, 13
2	1	you	5	Human 2	1, 5

