Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	2	he has	14	2	1	Human 2	13, 14
2	2	2	mellow style	13	2	1	Human 1	12, 13
6	6	1	i	16	17	4	Human 2	1, 5, 7, 11, 16, 17
6	6	1	you	3	16	1	Human 1	2, 3, 7, 9, 16, 17
5	5	1	about	5	16	1	Human 1	2, 5, 7, 16, 17
5	5	1	not	7	12	1	Human 1	6, 7, 9, 14, 17
4	4	1	is	12	5	2	Human 2	9, 11, 12, 13
4	4	1	john	11	6	1	Human 1	10, 11, 13, 15
4	4	1	what	9	16	1	Human 1	2, 9, 12, 17
3	3	1	but	14	9	1	Human 2	9, 14, 17
3	1	1	has	15	3	1	Human 2	13, 14, 15
3	3	1	yes	15	3	1	Human 1	14, 15, 16
2	2	1	a	16	6	1	Human 2	11, 16
2	2	1	all	14	14	1	Human 2	1, 14
2	2	1	favorite	5	2	1	Human 1	4, 5
2	2	1	like	17	2	1	Human 1	16, 17
2	2	1	me	16	8	1	Human 2	9, 16
2	2	1	robot	16	16	1	Human 2	1, 16
2	2	1	talking	2	2	1	Human 2	1, 2
2	2	1	your	9	6	1	Human 1	4, 9

