Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	for the jacket giving out microkitchen don't	5	Human 2	7, 11
2	5	cold weather nice except for	3	Human 2	11, 13
3	3	for some people	7	Human 2	7, 9, 13
3	3	jacket giving out	5	Human 2	7, 9, 11
3	3	the jacket giving	7	Human 2	7, 11, 13
2	3	suffer even walk	3	Human 2	11, 13
4	2	giving out	7	Human 2	5, 7, 9, 11
3	2	even walk	7	Human 2	7, 11, 13
3	2	nice except	5	Human 2	11, 13, 15
2	2	are you	3	Human 2	1, 3
2	2	don't suffer	3	Human 2	9, 11
2	2	get the	3	Human 2	13, 15
2	2	let me	13	Human 2	3, 15
5	1	for	9	Human 2	7, 9, 11, 13, 15
5	1	nice	9	Human 2	7, 9, 11, 13, 15
5	1	out	9	Human 2	5, 7, 9, 11, 13
5	1	the	11	Human 2	5, 7, 11, 13, 15
5	1	weather	9	Human 2	7, 9, 11, 13, 15
4	1	are	7	Human 2	1, 3, 5, 7
4	1	cold	7	Human 2	7, 9, 11, 13
4	1	don't	7	Human 2	7, 9, 11, 13
4	1	microkitchen	7	Human 2	5, 7, 9, 11
4	1	some	9	Human 2	5, 7, 9, 13
4	1	suffer	7	Human 2	7, 9, 11, 13
4	1	walk	9	Human 2	7, 11, 13, 15
3	1	get	9	Human 2	7, 13, 15
3	1	have	9	Human 2	5, 9, 13
3	1	i	7	Human 2	3, 5, 9
3	1	you	13	Human 2	1, 3, 13
2	1	a	7	Human 2	9, 15
2	1	good	9	Human 2	7, 15
2	1	goodies	11	Human 2	3, 13
2	1	its	3	Human 2	7, 9
2	1	to	7	Human 2	3, 9

