Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i have the answer	5	Human 2	5, 9
3	2	the answer	5	Human 2	5, 7, 9
2	2	lol .	3	Human 2	7, 9
2	2	you can	7	Human 2	1, 7
2	2	you have	5	Human 2	3, 7
4	1	answer	7	Human 2	3, 5, 7, 9
4	1	the	7	Human 2	5, 7, 9, 11
4	1	you	11	Human 2	1, 3, 7, 11
3	1	can	11	Human 2	1, 7, 11
3	1	for	5	Human 2	3, 5, 7
3	1	i	9	Human 2	1, 5, 9
3	1	kale	5	Human 2	5, 7, 9
3	1	lol	7	Human 2	3, 7, 9
3	1	to	7	Human 2	1, 3, 7
2	1	not	9	Human 2	1, 9
2	1	your	3	Human 2	7, 9

